order_id,product_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,category,sub_category,product_name,shipping_days,sales,quantity,profit,discount,order_month
CA-2014-103807,OFF-PA-10002195,2014-12-02,2014-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",7,15.24,3,7.1628,0.0,December
CA-2014-103807,TEC-AC-10000199,2014-12-02,2014-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,7,5.95,1,0.833,0.0,December
CA-2014-103849,FUR-FU-10000723,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",5,66.112,4,-84.2928,0.6,May
CA-2014-103849,TEC-AC-10001465,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,5,58.112,2,7.264,0.2,May
CA-2014-103849,TEC-PH-10002597,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,5,100.792,1,6.2995,0.2,May
CA-2014-103940,FUR-FU-10004671,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",4,35.34,2,13.4292,0.0,September
CA-2014-103940,OFF-BI-10002735,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,4,137.24,5,46.3185,0.2,September
CA-2014-103940,OFF-ST-10000943,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,4,57.93,3,16.2204,0.0,September
CA-2014-103940,OFF-ST-10004963,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,Eldon Gobal File Keepers,4,30.28,2,1.2112,0.0,September
CA-2014-103989,FUR-FU-10002508,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,Document Clip Frames,2,20.016,3,5.5044,0.2,March
CA-2014-103989,FUR-FU-10003981,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,Eldon Wave Desk Accessories,2,4.992,3,1.3728,0.2,March
CA-2014-103989,OFF-BI-10001196,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",2,33.57,5,-25.737,0.7,March
CA-2014-103989,OFF-LA-10000443,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Labels,Avery 501,2,11.808,4,3.9852,0.2,March
CA-2014-103989,OFF-ST-10000918,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,Crate-A-Files,2,26.16,3,1.962,0.2,March
CA-2014-103989,TEC-AC-10002647,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",2,170.24,2,53.2,0.2,March
CA-2014-103989,TEC-PH-10004667,2014-03-19,2014-03-21,First Class,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,2,323.976,3,28.3479,0.2,March
CA-2014-104178,FUR-FU-10000771,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",4,6.28,1,2.6376,0.0,August
CA-2014-104178,OFF-PA-10004983,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 23,4,25.92,4,12.4416,0.0,August
CA-2014-104178,OFF-ST-10004258,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,Portable Personal File Box,4,48.84,4,13.1868,0.0,August
CA-2014-104178,TEC-AC-10002399,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,4,95.1,5,30.432,0.0,August
CA-2014-104269,FUR-CH-10004063,2014-03-01,2014-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,5,457.568,2,51.4764,0.2,March
CA-2014-104283,FUR-TA-10001039,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,Furniture,Tables,KI Adjustable-Height Table,4,85.98,1,22.3548,0.0,June
CA-2014-104283,OFF-ST-10004337,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",4,306.2,5,0.0,0.0,June
CA-2014-104283,TEC-AC-10000109,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,4,223.96,4,53.7504,0.0,June
CA-2014-104402,TEC-MA-10000423,2014-06-17,2014-06-23,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,6,65.97,3,31.0059,0.0,June
CA-2014-104472,FUR-FU-10000246,2014-06-02,2014-06-07,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,Furniture,Furnishings,Aluminum Document Frame,5,73.32,6,21.996,0.0,June
CA-2014-104472,OFF-BI-10001658,2014-06-02,2014-06-07,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,5,59.808,3,19.4376,0.2,June
CA-2014-104563,FUR-CH-10002780,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,5,436.704,6,21.8352,0.2,March
CA-2014-104563,FUR-CH-10004495,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",5,481.568,2,54.1764,0.2,March
CA-2014-104563,OFF-AR-10000390,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,Newell Chalk Holder,5,20.65,5,9.499,0.0,March
CA-2014-104563,OFF-ST-10000934,2014-03-07,2014-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",5,204.9,5,0.0,0.0,March
CA-2014-104738,OFF-BI-10002160,2014-12-30,2015-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Office Supplies,Binders,Acco Hanging Data Binders,2,2.286,3,-3.6576,0.8,December
CA-2014-104738,OFF-EN-10004955,2014-12-30,2015-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,2,12.984,3,4.7067,0.2,December
CA-2014-104738,TEC-AC-10003628,2014-12-30,2015-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,2,47.984,2,14.3952,0.2,December
CA-2014-104738,TEC-PH-10000576,2014-12-30,2015-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Technology,Phones,AT&T 1080 Corded phone,2,328.776,3,28.7679,0.2,December
CA-2014-104738,TEC-PH-10002468,2014-12-30,2015-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",2,217.584,2,19.0386,0.2,December
CA-2014-104773,OFF-ST-10000777,2014-12-08,2014-12-13,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",5,60.416,2,6.0416,0.2,December
CA-2014-104780,OFF-AR-10003514,2014-05-21,2014-05-25,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,San Diego,California,92037,West,Office Supplies,Art,4009 Highlighters by Sanford,4,31.84,8,10.5072,0.0,May
CA-2014-104808,OFF-BI-10003676,2014-02-04,2014-02-08,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4,17.248,2,6.0368,0.2,February
CA-2014-104829,OFF-PA-10003016,2014-11-18,2014-11-21,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",3,21.98,7,9.891,0.0,November
CA-2014-104976,OFF-PA-10003845,2014-12-09,2014-12-16,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 1987,7,34.68,6,16.9932,0.0,December
CA-2014-105165,FUR-TA-10004154,2014-09-07,2014-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",3,200.795,1,-22.948,0.3,September
CA-2014-105165,OFF-AR-10003179,2014-09-07,2014-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,3,21.864,3,3.5529,0.2,September
CA-2014-105165,OFF-BI-10000050,2014-09-07,2014-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",3,2.92,2,-4.818,0.8,September
CA-2014-105165,TEC-AC-10002718,2014-09-07,2014-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Technology,Accessories,Belkin Standard 104 key USB Keyboard,3,46.688,4,-2.918,0.2,September
CA-2014-105165,TEC-PH-10000675,2014-09-07,2014-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,Technology,Phones,Panasonic KX TS3282B Corded phone,3,196.776,3,14.7582,0.2,September
CA-2014-105172,OFF-LA-10001641,2014-04-04,2014-04-09,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Labels,Avery 518,5,18.9,6,9.072,0.0,April
CA-2014-105249,FUR-BO-10000330,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",0,411.332,4,-4.8392,0.15,November
CA-2014-105249,OFF-LA-10002043,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Labels,Avery 489,0,41.4,4,19.872,0.0,November
CA-2014-105249,OFF-SU-10001225,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Supplies,Staple remover,0,7.36,2,0.1472,0.0,November
CA-2014-105270,FUR-CH-10000988,2014-11-11,2014-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,Hon Olson Stacker Stools,7,112.648,1,11.2648,0.2,November
CA-2014-105270,OFF-AR-10003156,2014-11-11,2014-11-18,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,50 Colored Long Pencils,7,30.48,3,7.9248,0.0,November
CA-2014-105340,OFF-BI-10001765,2014-11-22,2014-11-25,First Class,EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,3,6.928,1,-11.0848,0.8,November
CA-2014-105417,FUR-FU-10004864,2014-01-07,2014-01-12,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",5,76.728,3,-53.7096,0.6,January
CA-2014-105417,OFF-BI-10003708,2014-01-07,2014-01-12,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",5,10.43,7,-18.2525,0.8,January
CA-2014-105648,FUR-TA-10002958,2014-03-03,2014-03-07,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",4,626.352,3,-23.4882,0.2,March
CA-2014-105872,OFF-BI-10003684,2014-05-30,2014-06-06,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,7,70.368,4,26.388,0.2,May
CA-2014-105893,OFF-ST-10004186,2014-11-11,2014-11-18,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",7,665.88,6,13.3176,0.0,November
CA-2014-105984,FUR-CH-10000847,2014-11-24,2014-11-24,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,0,611.058,3,-34.9176,0.3,November
CA-2014-105984,TEC-PH-10000560,2014-11-24,2014-11-24,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),0,1049.97,5,-209.994,0.4,November
CA-2014-106054,OFF-AR-10002399,2014-01-06,2014-01-07,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1,12.78,3,5.2398,0.0,January
CA-2014-106229,FUR-TA-10002041,2014-06-07,2014-06-11,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",4,268.935,3,-209.7693,0.5,June
CA-2014-106264,FUR-FU-10001852,2014-12-26,2014-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",4,3.48,2,1.1136,0.0,December
CA-2014-106264,OFF-SU-10002189,2014-12-26,2014-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,4,11.91,3,0.1191,0.0,December
CA-2014-106376,OFF-AR-10002671,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",5,1113.024,8,111.3024,0.2,December
CA-2014-106376,TEC-PH-10002726,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,Technology,Phones,netTALK DUO VoIP Telephone Service,5,167.968,4,62.988,0.2,December
CA-2014-106439,FUR-CH-10003833,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,Novimex Fabric Task Chair,4,146.352,3,-9.147,0.2,October
CA-2014-106439,OFF-AR-10001419,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,Newell 325,4,12.39,3,3.717,0.0,October
CA-2014-106439,OFF-BI-10002571,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",4,15.968,2,5.3892,0.2,October
CA-2014-106439,OFF-BI-10004209,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",4,19.296,3,6.03,0.2,October
CA-2014-106439,OFF-FA-10002975,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,Staples,4,11.34,3,5.2164,0.0,October
CA-2014-106439,OFF-PA-10000477,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,Xerox 1952,4,64.74,13,30.4278,0.0,October
CA-2014-106439,OFF-ST-10001963,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,Tennsco Regal Shelving Units,4,405.64,4,12.1692,0.0,October
CA-2014-106439,OFF-ST-10003996,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",4,80.3,5,20.878,0.0,October
CA-2014-106439,TEC-AC-10004568,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,Maxell LTO Ultrium - 800 GB,4,251.91,9,47.8629,0.0,October
CA-2014-106572,OFF-ST-10000585,2014-09-05,2014-09-10,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,Office Supplies,Storage,Economy Rollaway Files,5,264.32,2,19.824,0.2,September
CA-2014-106719,OFF-BI-10002799,2014-08-24,2014-08-24,Same Day,RB-19645,Robert Barroso,Corporate,United States,Billings,Montana,59102,West,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",0,8.288,2,2.6936,0.2,August
CA-2014-106726,OFF-ST-10001496,2014-12-06,2014-12-08,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,Standard Rollaway File with Lock,2,1261.33,7,327.9458,0.0,December
CA-2014-106803,OFF-ST-10002444,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,4,24.56,2,6.8768,0.0,December
CA-2014-106803,TEC-AC-10001267,2014-12-29,2015-01-02,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,4,119.8,4,47.92,0.0,December
CA-2014-106810,FUR-FU-10004306,2014-05-14,2014-05-20,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,6,310.88,2,23.316,0.2,May
CA-2014-106971,TEC-AC-10000844,2014-09-02,2014-09-08,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,6,475.944,7,95.1888,0.2,September
